Year,Region,NMFS Name,Scientific Name,Pounds,Dollars
2016,Gulf,"SHRIMP, CLEANER ",LYSMATA GRABHAMI,NA,NA
2016,Gulf,"SHRIMP, FARFANTEPENAEUS SPP **",FARFANTEPENAEUS,"1,123,201","4,458,042"
2016,Gulf,"SHRIMP, FW **",MACROBRACHIUM,NA,NA
2016,Gulf,"SHRIMP, GOLDEN CORAL ",STENOPUS,62,156
2016,Gulf,"SHRIMP, MARINE **",DENDROBRANCHIATA,"626,633","870,779"
2016,Gulf,"SHRIMP, NORTHERN BROWN ",FARFANTEPENAEUS AZTECUS,"79,242,343","151,003,365"
2016,Gulf,"SHRIMP, NORTHERN PINK ",FARFANTEPENAEUS DUORARUM,"8,400,313","19,281,984"
2016,Gulf,"SHRIMP, NORTHERN WHITE ",LITOPENAEUS SETIFERUS,"109,629,399","202,940,638"
2016,Gulf,"SHRIMP, PEDERSON CLEANER ",PERICLIMENES,618,"1,775"
2016,Gulf,"SHRIMP, PEPPERMINT ",LYSMATA WURDEMANNI,"729,436","209,302"
2016,Gulf,"SHRIMP, ROCK ",SICYONIA BREVIROSTRIS,"353,730","882,165"
2016,Gulf,"SHRIMP, ROUGHNECK **",TRACHYPENAEUS,"1,180","1,194"
2016,Gulf,"SHRIMP, ROYAL RED ",PLEOTICUS ROBUSTUS,NA,NA
2016,Gulf,"SHRIMP, SPOTTED CLEANER ",PERICLIMENES YUCATANICUS,283,754
2016,Gulf,"SHRIMPS, BAIT **",PENAEUS,"1,514,103","7,615,504"
2016,Gulf,"SHRIMPS, MANTIS **",STOMATOPODA,"6,607","24,049"
2016,Gulf,"SHRIMPS, PENAEOID **",PENAEOIDEA,"785,723","1,712,057"
2016,Gulf,"SHRIMPS, PISTOL OR SNAPPING **",ALPHEUS,"1,522","1,743"
2016,Gulf,"SHRIMPS, ROCK **",SICYONIA,"64,420","144,870"
2016,Gulf,"SLUG, LETTUCE ",ELYSIA CRISPATA,"6,009","5,241"
2016,Gulf,"SNAIL, ANGULAR TRITON ",CYMATIUM FEMORALE,NA,NA
2016,Gulf,"SNAIL, BRUISED NASSA ",NASSARIUS VIBEX,"71,655","7,268"
2016,Gulf,"SNAIL, CHESTNUT TURBAN ",TURBO CASTANEA,"71,524","9,954"
2016,Gulf,"SNAIL, FLAMINGO TONGUE ",CYPHOMA GIBBOSUM,NA,NA
2016,Gulf,"SNAIL, TRUE TULIP ",FASCIOLARIA TULIPA,950,839
2016,Gulf,SNAILS **,GASTROPODA,"16,732","29,753"
2016,Gulf,"SNAILS, CERITHIDEAN **",CERITHIDEA,"219,593","34,257"
2016,Gulf,"SNAILS, CONE **",CONUS,NA,NA
2016,Gulf,"SNAILS, MARGINELLA **",MARGINELLIDAE,NA,NA
2016,Gulf,"SNAILS, MOON **",NATICIDAE,NA,NA
2016,Gulf,"SNAILS, MUREX **",MURICIDAE,"3,088","2,589"
2016,Gulf,"SNAILS, NASSA **",NASSARIUS,"140,721","13,386"
2016,Gulf,"SNAILS, NERITES **",NERITIDAE,"58,360","10,473"
2016,Gulf,"SNAILS, OLIVE **",OLIVIDAE,"2,540","1,386"
2016,Gulf,"SNAILS, PURPLE SEA **",JANTHINIDAE,NA,NA
2016,Gulf,"SNAILS, TEGULA **",TEGULA,"3,766","1,878"
2016,Gulf,"SNAILS, TOPSNAIL **",TROCHIDAE,"8,684","1,228"
2016,Gulf,"SNAILS, TRITON **",RANELLIDAE,NA,NA
2016,Gulf,"SNAILS, TURBAN **",TURBINIDAE,"1,703,509","279,249"
2016,Gulf,"SNAKE, BLACK RAT",PANTHEROPHIS OBSOLETUS,NA,NA
2016,Gulf,"SNAKE, DIAMONDBACK WATER ",NERODIA RHOMBIFER,NA,NA
2016,Gulf,"SNAKE, GREEN WATER ",NERODIA CYCLOPION,NA,NA
2016,Gulf,"SNAKE, SOUTHERN WATER ",NERODIA FASCIATA,NA,NA
2016,Gulf,"SNAKE, WATER, PLAIN-BELLIED",NERODIA ERYTHROGASTER,NA,NA
2016,Gulf,"SNAPPER, BLACK ",APSILUS DENTATUS,"2,988","9,166"
2016,Gulf,"SNAPPER, BLACKFIN ",LUTJANUS BUCCANELLA,"4,077","11,594"
2016,Gulf,"SNAPPER, CARIBBEAN RED ",LUTJANUS PURPUREUS,57,172
2016,Gulf,"SNAPPER, CUBERA ",LUTJANUS CYANOPTERUS,"1,925","4,412"
2016,Gulf,"SNAPPER, DOG ",LUTJANUS JOCU,736,"1,191"
2016,Gulf,"SNAPPER, GLASSEYE ",HETEROPRIACANTHUS CRUENTATUS,NA,NA
2016,Gulf,"SNAPPER, GRAY ",LUTJANUS GRISEUS,"272,478","683,455"
2016,Gulf,"SNAPPER, LANE ",LUTJANUS SYNAGRIS,"40,594","93,213"
2016,Gulf,"SNAPPER, MAHOGANY ",LUTJANUS MAHOGONI,NA,NA
2016,Gulf,"SNAPPER, MUTTON ",LUTJANUS ANALIS,"123,011","344,029"
2016,Gulf,"SNAPPER, QUEEN ",ETELIS OCULATUS,"24,293","85,035"
2016,Gulf,"SNAPPER, RED ",LUTJANUS CAMPECHANUS,"6,283,971","25,842,696"
2016,Gulf,"SNAPPER, SILK ",LUTJANUS VIVANUS,"25,996","75,361"
2016,Gulf,"SNAPPER, VERMILION ",RHOMBOPLITES AURORUBENS,"1,582,740","4,413,703"
2016,Gulf,"SNAPPER, YELLOWTAIL ",OCYURUS CHRYSURUS,"2,259,636","6,923,742"
2016,Gulf,"SNAPPERS, LUTJANIDAE (FAMILY) **",LUTJANIDAE,"1,757","5,815"
2016,Gulf,"SOLDIERFISH, BLACKBAR ",MYRIPRISTIS JACOBUS,NA,NA
2016,Gulf,"SOLES, NAKED AND FRINGED **",GYMNACHIRUS ,NA,NA
2016,Gulf,SPADEFISH,EPHIPPIDAE ,NA,NA
2016,Gulf,"SPADEFISH, ATLANTIC ",CHAETODIPTERUS FABER,"7,112","7,844"
2016,Gulf,"SPONGE, GRASS ",SPONGIA GRAMINEA,"22,246","42,219"
2016,Gulf,"SPONGE, RED BALL ",HALICLONA COMPRESSA,"4,966","12,697"
2016,Gulf,"SPONGE, YELLOW ",SPONGIA BARBARA,"176,755","232,186"
2016,Gulf,SPONGES **,PORIFERA,"15,998","36,610"
2016,Gulf,"SPONGES, DEMOSPONGIAE **",DEMOSPONGIAE,"7,478","24,962"
2016,Gulf,"SPONGES, SHEEPSWOOL **",HIPPOSPONGIA,"96,238","285,879"
2016,Gulf,SPOT ,LEIOSTOMUS XANTHURUS,"71,017","20,886"
2016,Gulf,"SQUID, ATLANTIC BRIEF ",LOLLIGUNCULA BREVIS,"1,052","1,764"
2016,Gulf,SQUIDS **,TEUTHIDA,"53,876","33,098"
2016,Gulf,"SQUIDS, LOLIGINIDAE **",LOLIGINIDAE,"14,810","16,181"
2016,Gulf,"SQUIRRELFISH, DEEPWATER ",SARGOCENTRON BULLISI,NA,NA
2016,Gulf,"SQUIRRELFISH, REEF ",SARGOCENTRON CORUSCUM,247,"3,467"
2016,Gulf,SQUIRRELFISHES **,HOLOCENTRIDAE,"1,102","2,155"
2016,Gulf,"STAR, BASKET ",ASTROPHYTON MURICATUM,234,815
2016,Gulf,"STAR, BLACK BRITTLE ",OPHIOCOMA ECHINATA,"7,980","10,967"
2016,Gulf,"STAR, SCALY BRITTLE ",OPHIODERMA SQUAMOSISSIMUM,"6,896","7,024"
2016,Gulf,"STAR, SERPENT BRITTLE ",OPHIODERMA BREVISPINUM,"12,693","15,141"
2016,Gulf,"STAR, SPINY SEA ",ECHINASTER SENTUS,"4,039","16,037"
2016,Gulf,STARGAZERS **,URANOSCOPIDAE,NA,NA
2016,Gulf,"STARS, BRITTLE **",OPHIUROIDEA,"6,844","8,872"
2016,Gulf,"STARS, OTHER SEA **",ASTEROIDEA,"1,877","5,683"
2016,Gulf,"STINGRAY, SOUTHERN ",DASYATIS AMERICANA,10,"1,747"
2016,Gulf,"STINGRAY, YELLOW ",UROBATIS JAMAICENSIS,196,"1,969"
2016,Gulf,"STINGRAYS, DASYATIDAE (FAMILY) **",DASYATIDAE,"2,982","10,511"
2016,Gulf,SUCKERS **,CATOSTOMIDAE,NA,NA
2016,Gulf,SUNSHINEFISH ,CHROMIS INSOLATA,948,"1,718"
2016,Gulf,"SURGEON, OCEAN ",ACANTHURUS BAHIANUS,794,"5,206"
2016,Gulf,SURGEONFISHES **,ACANTHURIDAE,303,"2,584"
2016,Gulf,"SWEEPER, GLASSY ",PEMPHERIS,NA,NA
2016,Gulf,SWORDFISH,XIPHIAS GLADIUS,"320,304","851,399"
2016,Gulf,"TANG, BLUE ",ACANTHURUS COERULEUS,"3,646","34,316"
2016,Gulf,TILAPIAS **,TILAPIA,"152,781","84,769"
2016,Gulf,"TILEFISH, BLUELINE ",CAULOLATILUS MICROPS,"58,746","96,451"
2016,Gulf,"TILEFISH, GOLDEN ",LOPHOLATILUS CHAMAELEONTICEPS,"466,791","1,322,115"
2016,Gulf,"TILEFISH, GOLDFACE ",CAULOLATILUS CHRYSOPS,3,7
2016,Gulf,"TILEFISH, SAND ",MALACANTHUS PLUMIERI,125,452
2016,Gulf,TILEFISHES **,MALACANTHIDAE,NA,NA
2016,Gulf,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",BATRACHOIDIDAE,88,834
2016,Gulf,TOBACCOFISH ,SERRANUS TABACARIUS,48,168
2016,Gulf,TOMTATE ,HAEMULON AUROLINEATUM,NA,NA
2016,Gulf,"TREEFROG, GREEN",RANIDAE ,"5,560","21,010"
2016,Gulf,"TRIGGERFISH, GRAY ",BALISTES CAPRISCUS,"61,243","116,129"
2016,Gulf,"TRIGGERFISH, OCEAN ",CANTHIDERMIS SUFFLAMEN,"1,373","2,254"
2016,Gulf,"TRIGGERFISH, QUEEN ",BALISTES VETULA,107,995
2016,Gulf,TRIGGERFISHES **,BALISTIDAE,23,190
2016,Gulf,TRIPLETAIL ,LOBOTES SURINAMENSIS,"12,372","40,642"
2016,Gulf,TRUMPETFISH ,AULOSTOMUS MACULATUS,46,857
2016,Gulf,"TRUNKFISH, SPOTTED ",LACTOPHRYS BICAUDALIS,NA,NA
2016,Gulf,"TRUNKFISHES, THREE-ANGLED **",LACTOPHRYS SPP.,151,387
2016,Gulf,"TUNA, ALBACORE",THUNNUS ALALUNGA,NA,NA
2016,Gulf,"TUNA, BIGEYE",THUNNUS OBESUS,"4,661","21,515"
2016,Gulf,"TUNA, BLACKFIN ",THUNNUS ATLANTICUS,"19,318","25,899"
2016,Gulf,"TUNA, BLUEFIN",THUNNUS THYNNUS,NA,NA
2016,Gulf,"TUNA, LITTLE TUNNY ",EUTHYNNUS ALLETTERATUS,"97,961","59,521"
2016,Gulf,"TUNA, YELLOWFIN",THUNNUS ALBACARES,"1,510,760","5,592,422"
2016,Gulf,"TUNICATES, SEA SQUIRTS **",ASCIDIACEA,625,"4,910"
2016,Gulf,"TURTLE, ALLIGATOR SNAPPING ",MACROCHELYS TEMMINCKII,NA,NA
2016,Gulf,"TURTLE, COMMON MUSK ",STERNOTHERUS ODORATUS,NA,NA
2016,Gulf,"TURTLE, RAZOR-BACKED MUSK ",STERNOTHERUS CARINATUS,NA,NA
2016,Gulf,"TURTLES, MUD **",KINOSTERNON,NA,NA
2016,Gulf,"TURTLES, NORTH AMERICAN SOFTSHELL **",APALONE,"1,014","1,080"
2016,Gulf,"TURTLES, SNAPPING ",CHELYDRA SERPENTINA,268,"3,675"
2016,Gulf,ULOTRICHALES **,ULOTRICHALES,"3,060","55,637"
2016,Gulf,UNIDENTIFIED SPECIES ,OTHER,"1,563,701","221,259"
2016,Gulf,"URCHIN, GREEN SEA, (L. VARIEGATUS) ",LYTECHINUS VARIEGATUS,"29,523","47,858"
2016,Gulf,"URCHIN, PURPLE-SPINED SEA ",ARBACIA,"1,533","7,986"
2016,Gulf,"URCHIN, ROCK BORING ",ECHINOMETRA LUCUNTER,"3,671","4,689"
2016,Gulf,"URCHIN, SLATE PENCIL ",EUCIDARIS TRIBULOIDES,"4,107","3,676"
2016,Gulf,"URCHINS, SEA, ECHINOIDEA (CLASS) **",ECHINOIDEA,"4,629","31,679"
2016,Gulf,"VERTEBRATES, JAWED",GNATHOSTOMATA ,"1,948,200","562,586"
2016,Gulf,WAHOO ,ACANTHOCYBIUM SOLANDRI,"66,161","102,601"
2016,Gulf,WEAKFISH ,CYNOSCION REGALIS,NA,NA
2016,Gulf,WENCHMAN ,PRISTIPOMOIDES AQUILONARIS,"22,966","10,415"
2016,Gulf,"WHELK, KNOBBED ",BUSYCON CARICA,NA,NA
2016,Gulf,"WHELK, LIGHTNING ",BUSYCON SINISTRUM,"7,342","8,023"
2016,Gulf,"WRASSE, BLACKEAR ",HALICHOERES POEYI,NA,NA
2016,Gulf,"WRASSE, CLOWN ",HALICHOERES MACULIPINNA,421,937
2016,Gulf,"WRASSE, CREOLE ",CLEPTICUS PARRAE,483,"4,720"
2016,Gulf,"WRASSE, OTHER **",LABRIDAE,488,"1,895"
2016,Gulf,"WRASSE, YELLOWHEAD ",HALICHOERES GARNOTI,"1,050",766
2016,Gulf,WRECKFISH ,POLYPRION AMERICANUS,NA,NA
2015,Gulf,"AMBERJACK, GREATER ",SERIOLA DUMERILI,"730,395","1,065,954"
2015,Gulf,"AMBERJACK, LESSER ",SERIOLA FASCIATA,"5,121","5,875"
2015,Gulf,AMBERJACKS **,SERIOLA,NA,NA
2015,Gulf,ANCHOVIES **,ENGRAULIDAE,NA,NA
2015,Gulf,"ANEMONE, OTHER **",ACTINIIDAE,"14,324","13,302"
2015,Gulf,"ANEMONE, RINGED ",BARTHOLOMEA ANNULATA,344,696
2015,Gulf,"ANEMONE, SPECKLED ",PHYMANTHUS CRUCIFER,"21,838","75,136"
2015,Gulf,"ANEMONE, SUN ",STICHODACTYLA HELIANTHUS,NA,NA
2015,Gulf,"ANEMONE, SUN ZOANTHID **",PALYTHOA,"1,047","1,661"
2015,Gulf,"ANGELFISH, BLUE ",HOLOCANTHUS BERMUDENSIS,"3,635","58,986"
2015,Gulf,"ANGELFISH, FRENCH ",POMACANTHUS PARU,670,"15,085"
2015,Gulf,"ANGELFISH, GRAY ",POMACANTHUS ARCUATUS,"2,575","33,303"
2015,Gulf,"ANGELFISH, QUEEN ",HOLACANTHUS CILIARIS,"3,346","75,690"
2015,Gulf,ANIMALIA **,ANIMALIA,"10,388","14,487"
2015,Gulf,"ANIMALS, HYDRALIKE **",HYDROZOA,NA,NA
2015,Gulf,BALLOONFISH ,DIODON HOLOCANTHUS,179,"1,482"
2015,Gulf,BALLYHOO ,HEMIRAMPHUS BRASILIENSIS,NA,NA
2015,Gulf,BALLYHOOS **,HEMIRAMPHUS,"939,961","753,899"
2015,Gulf,"BARRACUDA, GREAT ",SPHYRAENA BARRACUDA,"46,168","64,672"
2015,Gulf,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",SPHYRAENIDAE,"6,319","9,216"
2015,Gulf,BARRELFISH ,HYPEROGLYPHE PERCIFORMIS,"18,695","58,476"
2015,Gulf,"BASS, BLACK SEA ",CENTROPRISTIS STRIATA,"128,720","164,931"
2015,Gulf,"BASS, CAVE ",LIOPROPOMA MOWBRAYI,NA,NA
2015,Gulf,"BASS, CHALK ",SERRANUS TORTUGARUM,216,587
2015,Gulf,"BASS, HARLEQUIN ",SERRANUS TIGRINUS,379,"1,071"
2015,Gulf,"BASS, LANTERN ",SERRANUS BALDWINI,119,278
2015,Gulf,"BASS, LONGTAIL ",HEMANTHIAS LEPTUS,185,276
2015,Gulf,"BASS, PEPPERMINT ",LIOPROPOMA RUBRE,NA,NA
2015,Gulf,"BASS, ROCK SEA ",CENTROPRISTIS PHILADELPHICA,"34,079","33,613"
2015,Gulf,"BASS, ROUGHTONGUE ",PRONOTOGRAMMUS MARTINICENSIS,NA,NA
2015,Gulf,"BASS, WRASSE ",LIOPROPOMA,NA,NA
2015,Gulf,"BASSES, MIXED SEA **",CENTROPRISTIS,"1,359","1,067"
2015,Gulf,"BATFISH, OTHER **",HALIEUTICHTHYS,793,962
2015,Gulf,BEAUGREGORY ,STEGASTES,276,827
2015,Gulf,"BEAUTY, ROCK ",HOLACANTHUS TRICOLOR,"3,054","21,670"
2015,Gulf,BIGEYE ,PRIACANTHUS ARENATUS,NA,NA
2015,Gulf,"BIGEYE, SHORT ",PRISTIGENYS ALTA,NA,NA
2015,Gulf,BIGEYES **,PRIACANTHIDAE,174,198
2015,Gulf,"BISCUIT, INFLATED SEA ",CLYPEASTER PROSTRATUS,NA,NA
2015,Gulf,"BISCUITS, SEA **",CLYPEASTER,128,350
2015,Gulf,"BLENNY, BANDED ",PARACLINUS FASCIATUS,NA,NA
2015,Gulf,"BLENNY, BARRED ",HYPLEUROCHILUS BERMUDENSIS,NA,NA
2015,Gulf,"BLENNY, FLORIDA ",CHASMODES SABURRAE,235,260
2015,Gulf,"BLENNY, GLASS ",EMBLEMARIOPSIS DIAPHANUS,NA,NA
2015,Gulf,"BLENNY, HAIRY ",LABRISOMUS NUCHIPINNIS,8,18
2015,Gulf,"BLENNY, MARBLED ",PARACLINUS MARMORATUS,NA,NA
2015,Gulf,"BLENNY, OTHER **",BLENNIIDAE,"1,327","2,566"
2015,Gulf,"BLENNY, REDLIP ",OPHIOBLENNIUS ATLANTICUS,25,67
2015,Gulf,"BLENNY, SADDLED ",MALACOCTENUS TRIANGULATUS,59,116
2015,Gulf,"BLENNY, SAILFIN ",EMBLEMARIA PANDIONIS,372,"1,139"
2015,Gulf,"BLENNY, WRASSE ",HEMIEMBLEMARIA SIMULUS,8,41
2015,Gulf,BLEUFER ,POTAMILUS PURPURATUS,NA,NA
2015,Gulf,BLUEFISH ,POMATOMUS SALTATRIX,"104,325","48,317"
2015,Gulf,BLUEHEAD ,THALASSOMA BIFASCIATUM,"2,858","6,485"
2015,Gulf,"BONITO, ATLANTIC ",SARDA SARDA,NA,NA
2015,Gulf,BOWFIN ,AMIA CALVA,"370,540","295,157"
2015,Gulf,BOXFISHES **,OSTRACIIDAE,312,633
2015,Gulf,"BREAM, RED ",BERYX DECADACTYLUS,NA,NA
2015,Gulf,"BROTULA, BEARDED ",BROTULA BARBATA,NA,NA
2015,Gulf,"BROTULA, BLACK ",STYGNOBROTULA,NA,NA
2015,Gulf,"BROTULA, KEY ",OGILBIA,NA,NA
2015,Gulf,BRYOZOA,BRYOZOA ,77,965
2015,Gulf,BUFFALOFISHES **,ICTIOBUS,"3,236,438","740,785"
2015,Gulf,BULLHEADS **,AMEIURUS,"8,147","1,447"
2015,Gulf,"BUMPER, ATLANTIC ",CHLOROSCOMBRUS CHRYSURUS,"9,684","4,691"
2015,Gulf,"BURRFISH, STRIPED ",CHILOMYCTERUS SCHOEPFII,"3,678","4,053"
2015,Gulf,BURRFISHES,CHILOMYCTERUS SPP.,14,151
2015,Gulf,BUTTERFISH ,PEPRILUS TRIACANTHUS,"22,337","15,027"
2015,Gulf,"BUTTERFISH, GULF ",PEPRILUS BURTI,"384,478","131,905"
2015,Gulf,"BUTTERFLYFISH, BANDED ",CHAETODON STRIATUS,180,714
2015,Gulf,"BUTTERFLYFISH, BANK ",PROGNATHODES AYA,NA,NA
2015,Gulf,"BUTTERFLYFISH, FOUREYE ",CHAETODON CAPISTRATUS,902,"3,460"
2015,Gulf,"BUTTERFLYFISH, LONGSNOUT ",PROGNATHODES ACULEATUS,36,606
2015,Gulf,"BUTTERFLYFISH, REEF ",CHAETODON SEDENTARIUS,503,"2,697"
2015,Gulf,"BUTTERFLYFISH, SPOTFIN ",CHAETODON OCELLATUS,101,500
2015,Gulf,"CARDINALFISH, TWOSPOT ",APOGON PSEUDOMACULATUS,NA,NA
2015,Gulf,CARDINALFISHES **,APOGONIDAE,14,9
2015,Gulf,"CARP, BIGHEAD ",HYPOPHTHALMICHTHYS NOBILIS,"456,701","49,313"
2015,Gulf,"CARP, COMMON ",CYPRINUS CARPIO,"178,206","18,884"
2015,Gulf,"CARP, GRASS ",CTENOPHARYNGODON IDELLA,"123,799","24,659"
2015,Gulf,"CARP, SILVER ",HYPOPHTHALMICHTHYS MOLITRIX,"178,474","27,253"
2015,Gulf,"CASSIOPEA, JAMAICAN ",CASSIOPEA XANTHOCHANA,"1,878","6,256"
2015,Gulf,"CATFISH, BLUE ",ICTALURUS FURCATUS,"3,631,648","2,051,235"
2015,Gulf,"CATFISH, CHANNEL ",ICTALURUS PUNCTATUS,"1,105,326","845,733"
2015,Gulf,"CATFISH, FLATHEAD ",PYLODICTIS OLIVARIS,"232,574","129,865"
2015,Gulf,"CATFISH, GAFFTOPSAIL ",BAGRE MARINUS,"10,460","4,153"
2015,Gulf,"CATFISHES, FORKTAIL **",ICTALURUS,707,320
2015,Gulf,"CATFISHES, SEA **",ARIIDAE,"18,974","6,652"
2015,Gulf,CERO ,SCOMBEROMORUS REGALIS,"3,622","5,564"
2015,Gulf,CHERUBFISH ,CENTROPYGE,35,249
2015,Gulf,CHITONS **,POLYPLACOPHORA,331,"2,196"
2015,Gulf,"CHROMIS, BLUE ",CHROMIS CYANEA,"6,030","19,241"
2015,Gulf,"CHROMIS, BROWN ",CHROMIS MULTILINEATA,444,"2,995"
2015,Gulf,"CLAM, ANGELWING ",CYRTOPLEURA COSTATA,NA,NA
2015,Gulf,"CLAM, BOX, JEWEL **",CHAMIDAE,60,115
2015,Gulf,"CLAM, FILE, ROUGH **",LOXORHYNCHUS,"9,978","6,719"
2015,Gulf,"CLAM, FILE, SPINY ",LIMA LIMA,409,659
2015,Gulf,"CLAM, QUAHOG, SOUTHERN ",MERCENARIA CAMPECHIENSIS,"23,372","190,974"
2015,Gulf,"CLAM, VENUS, SUNRAY ",MACROCALLISTA NIMBOSA,NA,NA
2015,Gulf,CLAMS **,BIVALVIA,NA,NA
2015,Gulf,"CLAMS, PENSHELL **",PINNIDAE,181,"1,167"
2015,Gulf,CLINGFISHES **,GOBIESOCIDAE,155,169
2015,Gulf,COBIA ,RACHYCENTRON CANADUM,"76,294","249,375"
2015,Gulf,CODFISHES **,GADIDAE,NA,NA
2015,Gulf,"CONCH, CROWN ",MELONGENA CORONA,997,"1,095"
2015,Gulf,"CONCH, FLORIDA FIGHTING ",STROMBUS ALATUS,"8,117","9,036"
2015,Gulf,"CONCH, HAWKWING ",STROMBUS RANINUS,159,438
2015,Gulf,"CONCH, HORSE ",PLEUROPLOCA GIGANTEA,961,"3,584"
2015,Gulf,"CONCH, MILK ",STROMBUS COSTATUS,74,100
2015,Gulf,"CONCH, OTHER **",MESOGASTROPODA,439,299
2015,Gulf,"CORAL, DEEPWATER ",SWIFTIA EXSERTA,354,"1,420"
2015,Gulf,"CORALLIMORPH, DISCOSOMA **",DISCOSOMA,"1,314","5,655"
2015,Gulf,"CORALLIMORPH, FLORIDA ",RICORDEA,"6,223","25,261"
2015,Gulf,CORALLIMORPHARIA **,CORALLIMORPHARIA,NA,NA
2015,Gulf,CORALLINACEAE **,CORALLINACEAE,733,840
2015,Gulf,CORALS **,ANTHOZOA,"13,830","50,949"
2015,Gulf,COTTONWICK ,HAEMULON MELANURUM,61,154
2015,Gulf,"COWFISH, HONEYCOMBED ",ACANTHOSTRACION POLYGONIUS,640,934
2015,Gulf,"COWFISH, SCRAWLED ",ACANTHOSTRACION QUADRICORNIS,"1,640","1,381"
2015,Gulf,"COWRIE, ATLANTIC DEER ",CYPRAEA CERVUS,161,377
2015,Gulf,"COWRIE, ATLANTIC GRAY ",TALPARIA CINEREA,NA,NA
2015,Gulf,"COWRIE, MEASLED ",CYPRAEA ZEBRA,32,62
2015,Gulf,"CRAB, BLUE ",CALLINECTES SAPIDUS,"52,618,758","74,562,012"
2015,Gulf,"CRAB, FALSE ARROW ",METOPORHAPHIS CALCARATA,"1,632","2,358"
2015,Gulf,"CRAB, FLORIDA STONE ",MENIPPE MERCENARIA,961,"3,432"
2015,Gulf,"CRAB, FURCATE SPIDER ",STENOCIONOPS FURCATUS,"2,422","2,503"
2015,Gulf,"CRAB, GOLDEN DEEPSEA ",CHACEON FENNERI,NA,NA
2015,Gulf,"CRAB, GREEN CLINGING ",MITHRACULUS SCULPTUS,"246,766","160,152"
2015,Gulf,"CRAB, HERMIT, GIANT ",PETROCHIRUS,575,"1,136"
2015,Gulf,"CRAB, HERMIT, ORANGECLAW ",CALCINUS,"19,249","3,944"
2015,Gulf,"CRAB, HERMIT, POLKADOTTED ",PHIMOCHIRUS OPERCULATUS,"5,493","2,157"
2015,Gulf,"CRAB, HERMIT, STAREYE ",DARDANUS,NA,NA
2015,Gulf,"CRAB, HERMIT, THINSTRIPE ",CLIBANARIUS VITTATUS,"12,967","7,371"
2015,Gulf,"CRAB, HERMIT, TRICOLOR ",CLIBANARIUS TRICOLOR,"2,158,372","257,081"
2015,Gulf,"CRAB, HORSESHOE ",LIMULUS POLYPHEMUS,"29,551","36,622"
2015,Gulf,"CRAB, MITHRACULUS RUBER ",MITHRACULUS RUBER,"1,120","1,084"
2015,Gulf,"CRAB, NIMBLE SPRAY ",PERCNON GIBBESI,"2,386","4,392"
2015,Gulf,"CRAB, PAGURISTES ERYTHROPS ",PAGURISTES ERYTHROPS,NA,NA
2015,Gulf,"CRAB, PAGURISTES PUNCTICEPS ",PAGURISTES PUNCTICEPS,386,97
2015,Gulf,"CRAB, RED-RIDGED CLINGING ",MITHRACULUS FORCEPS,NA,NA
2015,Gulf,"CRAB, REDFINGER RUBBLE ",ERIPHIA GONAGRA,428,541
2015,Gulf,"CRAB, SPOTTED PORCELAIN ",PORCELLANA SAYANA,"12,758","12,311"
2015,Gulf,"CRAB, YELLOWLINE ARROW ",STENORHYNCHUS SETICORNIS,"3,086","3,927"
2015,Gulf,"CRABS, BOX **",CALAPPIDAE,125,568
2015,Gulf,"CRABS, BRACHYURA **",BRACHYURA,"17,548","12,198"
2015,Gulf,"CRABS, CORAL SPIDER **",MITHRAX,"53,215","31,613"
2015,Gulf,"CRABS, DECAPODA (ORDER) **",DECAPODA,"5,119","6,474"
2015,Gulf,"CRABS, FIDDLER **",UCA,NA,NA
2015,Gulf,"CRABS, HERMIT, PAGUROIDEA (SUPERFAMILY) **",PAGUROIDEA,"23,166","18,146"
2015,Gulf,"CRABS, LAND HERMIT **",COENOBITIDAE,NA,NA
2015,Gulf,"CRABS, MITHRACULUS **",MITHRACULUS ,332,262
2015,Gulf,"CRABS, SAND **",HIPPIDAE,"3,903","26,431"
2015,Gulf,"CRABS, STONE **",MENIPPE,"2,762,100","35,791,341"
2015,Gulf,"CROAKER, ATLANTIC ",MICROPOGONIAS UNDULATUS,"179,442","831,514"
2015,Gulf,"CROAKER, REEF ",ODONTOSCION DENTEX,NA,NA
2015,Gulf,CRUSTACEANS **,CRUSTACEA,NA,NA
2015,Gulf,CUBBYU ,PAREQUES UMBROSUS,NA,NA
2015,Gulf,"CUCUMBER, FLORIDA SEA ",HOLOTHURIA FLORIDANA,"16,729","14,995"
2015,Gulf,"CUCUMBERS, OTHER SEA **",HOLOTHURIIDAE,"1,259","2,745"
2015,Gulf,CUSK ,BROSME BROSME,NA,NA
2015,Gulf,"CUTLASSFISH, ATLANTIC ",TRICHIURUS LEPTURUS,"6,234","7,110"
2015,Gulf,"DAMSELFISH, BICOLOR ",STEGASTES PARTITUS,172,242
2015,Gulf,"DAMSELFISH, COCOA ",STEGASTES VARIABILIS,44,84
2015,Gulf,"DAMSELFISH, DUSKY ",STEGASTES FUSCUS,NA,NA
2015,Gulf,"DAMSELFISH, LONGFIN ",STEGASTES DIENCAEUS,NA,NA
2015,Gulf,"DAMSELFISH, THREESPOT ",STEGASTES PLANIFRONS,30,69
2015,Gulf,"DAMSELFISH, YELLOWTAIL ",MICROSPATHODON CHRYSURUS,342,"1,276"
